x,y,LOCAL_YEAR,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,LOCAL_DAY,SPEED_MAX_GUST,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,STATION_NAME,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,ID,TOTAL_SNOW,LOCAL_DATE,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,,,
-118.0297222,52.92638889,2011,,11,6,0,AB,,,37,,0,,JASPER WARDEN,M,25.3,,0,,3053536.2011.11.6,,11/6/2011 0:00,,0,93,,M,1,,-7.3,,,3053536,-15.6,,,,
-118.0297222,52.92638889,2011,,11,7,0,AB,,,41,,0,,JASPER WARDEN,M,19.5,,0,,3053536.2011.11.7,,11/7/2011 0:00,,0,85,,M,3.6,,-1.5,,,3053536,-6.5,,,,
-118.0297222,52.92638889,2011,,11,8,0,AB,,,29,,0,,JASPER WARDEN,M,20.6,,0,,3053536.2011.11.8,,11/8/2011 0:00,,0,86,,M,3.6,,-2.6,,,3053536,-8.8,,,,
-118.0297222,52.92638889,2011,,11,9,0,AB,,,48,,0,,JASPER WARDEN,M,21.7,,0,,3053536.2011.11.9,,11/9/2011 0:00,,0,95,,M,6.1,,-3.7,,,3053536,-13.5,,,,
-118.0297222,52.92638889,2011,,11,10,0,AB,,,48,,0,,JASPER WARDEN,M,12,,0,,3053536.2011.11.10,,11/10/2011 0:00,,0,77,,M,8.9,,6,,,3053536,3,,,,
-118.0297222,52.92638889,2011,,11,11,0,AB,,,61,,0,,JASPER WARDEN,M,15.3,,2.7,,3053536.2011.11.11,,11/11/2011 0:00,,0,99,,M,5.3,,2.7,,,3053536,0,,,,
-118.0297222,52.92638889,2011,,11,12,0,AB,,,86,,0,,JASPER WARDEN,M,19.6,,0.4,,3053536.2011.11.12,,11/12/2011 0:00,,0,100,,M,0.2,,-1.6,,,3053536,-3.4,,,,
-118.0297222,52.92638889,2011,,11,13,0,AB,,,53,,0,,JASPER WARDEN,M,19.3,0,0.9,,3053536.2011.11.13,,11/13/2011 0:00,,0,99,,,1.7,,-1.3,,,3053536,-4.2,,,,
-118.0297222,52.92638889,2011,,11,14,37,AB,,,41,,23,1,JASPER WARDEN,M,24.1,0,1.5,,3053536.2011.11.14,,11/14/2011 0:00,,0,96,,,-2.5,,-6.1,,,3053536,-9.7,,,,
-118.0297222,52.92638889,2011,,11,15,32,AB,,,32,,17,4,JASPER WARDEN,M,25.3,,0.8,,3053536.2011.11.15,,11/15/2011 0:00,,0,95,,M,-1.2,,-7.3,,,3053536,-13.4,,,,
-118.0297222,52.92638889,2011,,11,16,0,AB,,,50,,0,4,JASPER WARDEN,M,24.5,,0.2,,3053536.2011.11.16,,11/16/2011 0:00,,0,91,,M,-2.2,,-6.5,,,3053536,-10.8,,,,
-118.0297222,52.92638889,2011,,11,17,39,AB,,,68,,35,5,JASPER WARDEN,M,25.4,0,1,,3053536.2011.11.17,,11/17/2011 0:00,,0,96,,,-4.3,,-7.4,,,3053536,-10.5,,,,
-118.0297222,52.92638889,2011,,11,18,43,AB,,,50,,36,5,JASPER WARDEN,M,34,,0,,3053536.2011.11.18,,11/18/2011 0:00,,0,84,,M,-10.4,,-16,,,3053536,-21.5,,,,
-118.0297222,52.92638889,2011,,11,19,0,AB,,,42,,0,5,JASPER WARDEN,M,36.6,,0,,3053536.2011.11.19,,11/19/2011 0:00,,0,88,,M,-9.8,,-18.6,,,3053536,-27.4,,,,
-118.0297222,52.92638889,2011,,11,20,0,AB,,,41,,0,5,JASPER WARDEN,M,32.9,,0,,3053536.2011.11.20,,11/20/2011 0:00,,0,88,,M,-4.3,,-14.9,,,3053536,-25.4,,,,
-118.0297222,52.92638889,2011,,11,21,0,AB,,,55,,0,5,JASPER WARDEN,M,27.1,,0,,3053536.2011.11.21,,11/21/2011 0:00,,0,94,,M,-1.9,,-9.1,,,3053536,-16.2,,,,
-118.0297222,52.92638889,2011,,11,22,35,AB,,,74,,11,6,JASPER WARDEN,M,20.5,0,3.8,,3053536.2011.11.22,,11/22/2011 0:00,,0,100,,,2.5,,-2.5,,,3053536,-7.5,,,,
-118.0297222,52.92638889,2011,,11,23,0,AB,,,94,,0,9,JASPER WARDEN,M,20.7,0,8.6,,3053536.2011.11.23,,11/23/2011 0:00,,0,100,,,-0.7,,-2.7,,,3053536,-4.6,,,,
-118.0297222,52.92638889,2011,,11,24,0,AB,,,79,,0,20,JASPER WARDEN,M,24.7,,0.4,,3053536.2011.11.24,,11/24/2011 0:00,,0,99,,M,-1.5,,-6.7,,,3053536,-11.8,,,,
-118.0297222,52.92638889,2011,,11,25,0,AB,,,53,,0,18,JASPER WARDEN,M,24.8,,2.1,,3053536.2011.11.25,,11/25/2011 0:00,,0,98,,M,-1.4,,-6.8,,,3053536,-12.1,,,,
-118.0297222,52.92638889,2011,,11,26,32,AB,,,64,,18,16,JASPER WARDEN,M,22.5,0,0.9,,3053536.2011.11.26,,11/26/2011 0:00,,0,95,,,3.5,,-4.5,,,3053536,-12.5,,,,
-118.0297222,52.92638889,2011,,11,27,32,AB,,,55,,18,16,JASPER WARDEN,M,14.2,,9,,3053536.2011.11.27,,11/27/2011 0:00,,0,98,,M,8.2,,3.8,,,3053536,-0.7,,,,
-118.0297222,52.92638889,2011,,11,28,0,AB,,,67,,0,11,JASPER WARDEN,M,20.9,,0,,3053536.2011.11.28,,11/28/2011 0:00,,0,98,,M,0.4,,-2.9,,,3053536,-6.2,,,,
-118.0297222,52.92638889,2011,,11,29,0,AB,,,60,,0,11,JASPER WARDEN,M,17.1,0,5,,3053536.2011.11.29,,11/29/2011 0:00,,0,99,,,2.5,,0.9,,,3053536,-0.8,,,,
-118.0297222,52.92638889,2011,,11,30,0,AB,,,68,,0,16,JASPER WARDEN,M,21.7,0,1.4,,3053536.2011.11.30,,11/30/2011 0:00,,0,99,,,0.5,,-3.7,,,3053536,-7.8,,,,
-118.0297222,52.92638889,2011,,12,1,33,AB,,,54,,17,17,JASPER WARDEN,M,22.5,,0,,3053536.2011.12.1,,12/1/2011 0:00,,0,95,,M,1.7,,-4.5,,,3053536,-10.7,,,,
-118.0297222,52.92638889,2011,,12,2,46,AB,,,44,,23,17,JASPER WARDEN,M,19.7,,0,,3053536.2011.12.2,,12/2/2011 0:00,,0,82,,M,1,,-1.7,,,3053536,-4.4,,,,
-118.0297222,52.92638889,2011,,12,3,44,AB,,,59,,35,16,JASPER WARDEN,M,20.5,0,0.9,,3053536.2011.12.3,,12/3/2011 0:00,,0,99,,,-0.1,,-2.5,,,3053536,-4.9,,,,
-118.0297222,52.92638889,2011,,12,4,0,AB,,,58,,0,18,JASPER WARDEN,M,26.8,,0,,3053536.2011.12.4,,12/4/2011 0:00,,0,95,,M,-1.2,,-8.8,,,3053536,-16.3,,,,
-118.0297222,52.92638889,2011,,12,5,0,AB,,,61,,0,17,JASPER WARDEN,M,27.2,,0,,3053536.2011.12.5,,12/5/2011 0:00,,0,96,,M,-2.8,,-9.2,,,3053536,-15.6,,,,
-118.0297222,52.92638889,2011,,12,6,0,AB,,,50,,0,17,JASPER WARDEN,M,20.4,,0,,3053536.2011.12.6,,12/6/2011 0:00,,0,96,,M,5.5,,-2.4,,,3053536,-10.2,,,,
-118.0297222,52.92638889,2011,,12,7,0,AB,,,54,,0,17,JASPER WARDEN,M,29.1,,0,,3053536.2011.12.7,,12/7/2011 0:00,,0,94,,M,-3,,-11.1,,,3053536,-19.2,,,,
-118.0297222,52.92638889,2011,,12,8,0,AB,,,69,,0,17,JASPER WARDEN,M,30.7,,0,,3053536.2011.12.8,,12/8/2011 0:00,,0,91,,M,-5.7,,-12.7,,,3053536,-19.6,,,,
-118.0297222,52.92638889,2011,,12,9,0,AB,,,59,,0,16,JASPER WARDEN,M,25.9,,0.2,,3053536.2011.12.9,,12/9/2011 0:00,,0,98,,M,-1.4,,-7.9,,,3053536,-14.4,,,,
-118.0297222,52.92638889,2011,,12,10,0,AB,,,60,,0,17,JASPER WARDEN,M,23.3,,0,,3053536.2011.12.10,,12/10/2011 0:00,,0,97,,M,1.8,,-5.3,,,3053536,-12.3,,,,
-118.0297222,52.92638889,2011,,12,11,0,AB,,,50,,0,17,JASPER WARDEN,M,28.4,,0,,3053536.2011.12.11,,12/11/2011 0:00,,0,98,,M,-2.7,,-10.4,,,3053536,-18.1,,,,
-118.0297222,52.92638889,2011,,12,12,0,AB,,,62,,0,16,JASPER WARDEN,M,31.8,,0,,3053536.2011.12.12,,12/12/2011 0:00,,0,92,,M,-6.6,,-13.8,,,3053536,-20.9,,,,
-118.0297222,52.92638889,2011,,12,13,0,AB,,,63,,0,17,JASPER WARDEN,M,23.9,,0,,3053536.2011.12.13,,12/13/2011 0:00,,0,88,,M,-0.5,,-5.9,,,3053536,-11.2,,,,
-118.0297222,52.92638889,2011,,12,14,0,AB,,,58,,0,17,JASPER WARDEN,M,26.4,,0,,3053536.2011.12.14,,12/14/2011 0:00,,0,93,,M,-2.5,,-8.4,,,3053536,-14.3,,,,
-118.0297222,52.92638889,2011,,12,15,0,AB,,,76,,0,17,JASPER WARDEN,M,24.1,,0.4,,3053536.2011.12.15,,12/15/2011 0:00,,0,93,,M,-2.3,,-6.1,,,3053536,-9.8,,,,
-118.0297222,52.92638889,2011,,12,16,0,AB,,,55,,0,17,JASPER WARDEN,M,18.9,,0,,3053536.2011.12.16,,12/16/2011 0:00,,0,85,,M,2.6,,-0.9,,,3053536,-4.4,,,,
-118.0297222,52.92638889,2011,,12,17,32,AB,,,50,,19,17,JASPER WARDEN,M,14.6,,0.6,,3053536.2011.12.17,,12/17/2011 0:00,,0,99,,M,7.5,,3.4,,,3053536,-0.8,,,,
-118.0297222,52.92638889,2011,,12,18,0,AB,,,70,,0,15,JASPER WARDEN,M,21.3,,8,,3053536.2011.12.18,,12/18/2011 0:00,,0,100,,M,1.9,,-3.3,,,3053536,-8.5,,,,
-118.0297222,52.92638889,2011,,12,19,41,AB,,,61,,20,15,JASPER WARDEN,M,20.5,,0,,3053536.2011.12.19,,12/19/2011 0:00,,0,93,,M,4.1,,-2.5,,,3053536,-9,,,,
-118.0297222,52.92638889,2011,,12,20,32,AB,,,37,,22,15,JASPER WARDEN,M,17.1,,0,,3053536.2011.12.20,,12/20/2011 0:00,,0,93,,M,4.8,,0.9,,,3053536,-3.1,,,,
-118.0297222,52.92638889,2011,,12,21,0,AB,,,44,,0,14,JASPER WARDEN,M,21.3,0,0.8,,3053536.2011.12.21,,12/21/2011 0:00,,0,98,,,-0.1,,-3.3,,,3053536,-6.4,,,,
-118.0297222,52.92638889,2011,,12,22,0,AB,,,53,,0,16,JASPER WARDEN,M,23,,0,,3053536.2011.12.22,,12/22/2011 0:00,,0,87,,M,-1.2,,-5,,,3053536,-8.8,,,,
-118.0297222,52.92638889,2011,,12,23,35,AB,,,37,,18,16,JASPER WARDEN,M,21.7,,0,,3053536.2011.12.23,,12/23/2011 0:00,,0,90,,M,3.4,,-3.7,,,3053536,-10.7,,,,
-118.0297222,52.92638889,2011,,12,24,32,AB,,,48,,20,16,JASPER WARDEN,M,16.1,,0,,3053536.2011.12.24,,12/24/2011 0:00,,0,72,,M,4.7,,1.9,,,3053536,-1,,,,
-118.0297222,52.92638889,2011,,12,25,0,AB,,,50,,0,15,JASPER WARDEN,M,15.5,,0,,3053536.2011.12.25,,12/25/2011 0:00,,0,90,,M,5.5,,2.5,,,3053536,-0.5,,,,
-118.0297222,52.92638889,2011,,12,26,32,AB,,,42,,17,16,JASPER WARDEN,M,19.2,,0,,3053536.2011.12.26,,12/26/2011 0:00,,0,91,,M,1.6,,-1.2,,,3053536,-4,,,,
-118.0297222,52.92638889,2011,,12,27,32,AB,,,48,,17,15,JASPER WARDEN,M,18.3,,0,,3053536.2011.12.27,,12/27/2011 0:00,,0,76,,M,2.3,,-0.3,,,3053536,-2.9,,,,
-118.0297222,52.92638889,2011,,12,28,0,AB,,,74,,0,16,JASPER WARDEN,M,17.6,0,1,,3053536.2011.12.28,,12/28/2011 0:00,,0,97,,,3.6,,0.4,,,3053536,-2.9,,,,
-118.0297222,52.92638889,2011,,12,29,0,AB,,,38,,0,16,JASPER WARDEN,M,19,,1.8,,3053536.2011.12.29,,12/29/2011 0:00,,0,99,,M,2.9,,-1,,,3053536,-4.8,,,,
-118.0297222,52.92638889,2011,,12,30,0,AB,,,76,,0,16,JASPER WARDEN,M,20.1,,0.8,,3053536.2011.12.30,,12/30/2011 0:00,,0,99,,M,1.1,,-2.1,,,3053536,-5.2,,,,
-118.0297222,52.92638889,2011,,12,31,32,AB,,,29,,19,17,JASPER WARDEN,M,26.5,0,0.4,,3053536.2011.12.31,,12/31/2011 0:00,,0,93,,,-1.4,,-8.5,,,3053536,-15.5,,,,
-118.0297222,52.92638889,2012,,1,1,0,AB,,,57,,0,17,JASPER WARDEN,M,32.3,,0,,3053536.2012.1.1,,1/1/2012 0:00,,0,90,,M,-8.4,,-14.3,,,3053536,-20.2,,,,
-118.0297222,52.92638889,2012,,1,2,0,AB,,,47,,0,17,JASPER WARDEN,M,20.6,,0,,3053536.2012.1.2,,1/2/2012 0:00,,0,86,,M,4.8,,-2.6,,,3053536,-9.9,,,,
-118.0297222,52.92638889,2012,,1,3,32,AB,,,52,,24,17,JASPER WARDEN,M,16.1,,0,,3053536.2012.1.3,,1/3/2012 0:00,,0,82,,M,5.3,,1.9,,,3053536,-1.5,,,,
-118.0297222,52.92638889,2012,,1,4,0,AB,,,62,,0,17,JASPER WARDEN,M,14.4,,2.9,,3053536.2012.1.4,,1/4/2012 0:00,,0,100,,M,6.5,,3.6,,,3053536,0.7,,,,
-118.0297222,52.92638889,2012,,1,5,44,AB,,,70,,31,15,JASPER WARDEN,M,17.8,0,3.7,,3053536.2012.1.5,,1/5/2012 0:00,,0,100,,,3.1,,0.2,,,3053536,-2.8,,,,
-118.0297222,52.92638889,2012,,1,6,0,AB,,,56,,0,15,JASPER WARDEN,M,19.6,,0,,3053536.2012.1.6,,1/6/2012 0:00,,0,93,,M,0.7,,-1.6,,,3053536,-3.8,,,,
-118.0297222,52.92638889,2012,,1,7,37,AB,,,53,,16,15,JASPER WARDEN,M,20.3,,0,,3053536.2012.1.7,,1/7/2012 0:00,,0,88,,M,1.4,,-2.3,,,3053536,-5.9,,,,
-118.0297222,52.92638889,2012,,1,8,44,AB,,,50,,15,15,JASPER WARDEN,M,14.8,,0,,3053536.2012.1.8,,1/8/2012 0:00,,0,70,,M,6.5,,3.2,,,3053536,-0.2,,,,
-118.0297222,52.92638889,2012,,1,9,32,AB,,,50,,18,14,JASPER WARDEN,M,14.9,,1.1,,3053536.2012.1.9,,1/9/2012 0:00,,0,96,,M,6.7,,3.1,,,3053536,-0.6,,,,
-118.0297222,52.92638889,2012,,1,10,43,AB,,,37,,35,14,JASPER WARDEN,M,24.5,,0,,3053536.2012.1.10,,1/10/2012 0:00,,0,91,,M,0.1,,-6.5,,,3053536,-13,,,,
-118.0297222,52.92638889,2012,,1,11,0,AB,,,52,,0,14,JASPER WARDEN,M,30.6,,0,,3053536.2012.1.11,,1/11/2012 0:00,,0,85,,M,-7.6,,-12.6,,,3053536,-17.6,,,,
-118.0297222,52.92638889,2012,,1,12,0,AB,,,59,,0,14,JASPER WARDEN,M,26.5,,0,,3053536.2012.1.12,,1/12/2012 0:00,,0,86,,M,-3.8,,-8.5,,,3053536,-13.1,,,,
-118.0297222,52.92638889,2012,,1,13,0,AB,,,39,,0,14,JASPER WARDEN,M,21.8,,0,,3053536.2012.1.13,,1/13/2012 0:00,,0,94,,M,1,,-3.8,,,3053536,-8.6,,,,
-118.0297222,52.92638889,2012,,1,14,57,AB,,,62,,35,14,JASPER WARDEN,M,25.8,,1,,3053536.2012.1.14,,1/14/2012 0:00,,0,93,,M,-4.3,,-7.8,,,3053536,-11.3,,,,
-118.0297222,52.92638889,2012,,1,15,50,AB,,,59,,33,14,JASPER WARDEN,M,34.5,,0,,3053536.2012.1.15,,1/15/2012 0:00,,0,67,,M,-11.3,,-16.5,,,3053536,-21.7,,,,
-118.0297222,52.92638889,2012,,1,16,48,AB,,,54,,32,13,JASPER WARDEN,M,43.1,,0.2,,3053536.2012.1.16,,1/16/2012 0:00,,0,73,,M,-21.7,,-25.1,,,3053536,-28.5,,,,
-118.0297222,52.92638889,2012,,1,17,35,AB,,,55,,1,13,JASPER WARDEN,M,47.7,,0.2,,3053536.2012.1.17,,1/17/2012 0:00,,0,72,,M,-27.7,,-29.7,,,3053536,-31.7,,,,
-118.0297222,52.92638889,2012,,1,18,0,AB,,,42,,0,13,JASPER WARDEN,M,48.1,,0,,3053536.2012.1.18,,1/18/2012 0:00,,0,75,,M,-23.6,,-30.1,,,3053536,-36.5,,,,
-118.0297222,52.92638889,2012,,1,19,0,AB,,,40,,0,13,JASPER WARDEN,M,47,,0,,3053536.2012.1.19,,1/19/2012 0:00,,0,78,,M,-20.8,,-29,,,3053536,-37.1,,,,
-118.0297222,52.92638889,2012,,1,20,0,AB,,,73,,0,14,JASPER WARDEN,M,39.4,,0.9,,3053536.2012.1.20,,1/20/2012 0:00,,0,88,,M,-12.8,,-21.4,,,3053536,-30,,,,
-118.0297222,52.92638889,2012,,1,21,0,AB,,,67,,0,13,JASPER WARDEN,M,29.5,,0.2,,3053536.2012.1.21,,1/21/2012 0:00,,0,95,,M,-4.7,,-11.5,,,3053536,-18.2,,,,
-118.0297222,52.92638889,2012,,1,22,32,AB,,,36,,21,12,JASPER WARDEN,M,23.2,0,0.6,,3053536.2012.1.22,,1/22/2012 0:00,,0,99,,,0.8,,-5.2,,,3053536,-11.1,,,,
-118.0297222,52.92638889,2012,,1,23,32,AB,,,26,,23,15,JASPER WARDEN,M,19.2,,0,,3053536.2012.1.23,,1/23/2012 0:00,,0,71,,M,3.1,,-1.2,,,3053536,-5.5,,,,
-118.0297222,52.92638889,2012,,1,24,33,AB,,,37,,22,15,JASPER WARDEN,M,17.7,,0.2,,3053536.2012.1.24,,1/24/2012 0:00,,0,86,,M,2.6,,0.3,,,3053536,-2,,,,
-118.0297222,52.92638889,2012,,1,25,33,AB,,,34,,26,15,JASPER WARDEN,M,18.6,0,2.3,,3053536.2012.1.25,,1/25/2012 0:00,,0,95,,,2.8,,-0.6,,,3053536,-4,,,,
-118.0297222,52.92638889,2012,,1,26,0,AB,,,50,,0,17,JASPER WARDEN,M,21.9,0,1.6,,3053536.2012.1.26,,1/26/2012 0:00,,0,98,,,-0.3,,-3.9,,,3053536,-7.5,,,,
-118.0297222,52.92638889,2012,,1,27,0,AB,,,49,,0,19,JASPER WARDEN,M,26,,0,,3053536.2012.1.27,,1/27/2012 0:00,,0,90,,M,-2.3,,-8,,,3053536,-13.7,,,,
-118.0297222,52.92638889,2012,,1,28,35,AB,,,53,,21,18,JASPER WARDEN,M,20.9,0,2.5,,3053536.2012.1.28,,1/28/2012 0:00,,0,94,,,-0.7,,-2.9,,,3053536,-5.1,,,,
-118.0297222,52.92638889,2012,,1,29,0,AB,,,71,,0,21,JASPER WARDEN,M,16.5,,1.2,,3053536.2012.1.29,,1/29/2012 0:00,,0,96,,M,5,,1.5,,,3053536,-2,,,,
-118.0297222,52.92638889,2012,,1,30,0,AB,,,41,,0,19,JASPER WARDEN,M,16.3,,0.5,,3053536.2012.1.30,,1/30/2012 0:00,,0,99,,M,5.5,,1.7,,,3053536,-2.2,,,,
-118.0297222,52.92638889,2012,,1,31,0,AB,,,28,,0,19,JASPER WARDEN,M,16.9,,0,,3053536.2012.1.31,,1/31/2012 0:00,,0,84,,M,6,,1.1,,,3053536,-3.8,,,,
-118.0297222,52.92638889,2012,,2,1,0,AB,,,50,,0,19,JASPER WARDEN,M,20.3,,0,,3053536.2012.2.1,,2/1/2012 0:00,,0,99,,M,4.4,,-2.3,,,3053536,-8.9,,,,
-118.0297222,52.92638889,2012,,2,2,0,AB,,,44,,0,18,JASPER WARDEN,M,22.3,,0,,3053536.2012.2.2,,2/2/2012 0:00,,0,88,,M,1.1,,-4.3,,,3053536,-9.7,,,,
-118.0297222,52.92638889,2012,,2,3,0,AB,,,38,,0,18,JASPER WARDEN,M,22.9,,0,,3053536.2012.2.3,,2/3/2012 0:00,,0,97,,M,4.4,,-4.9,,,3053536,-14.2,,,,
-118.0297222,52.92638889,2012,,2,4,0,AB,,,38,,0,18,JASPER WARDEN,M,21.1,,0,,3053536.2012.2.4,,2/4/2012 0:00,,0,98,,M,6.7,,-3.1,,,3053536,-12.9,,,,
-118.0297222,52.92638889,2012,,2,5,37,AB,,,44,,34,18,JASPER WARDEN,M,23.8,,0,,3053536.2012.2.5,,2/5/2012 0:00,,0,97,,M,3.2,,-5.8,,,3053536,-14.8,,,,
-118.0297222,52.92638889,2012,,2,6,0,AB,,,53,,0,19,JASPER WARDEN,M,23.9,,0,,3053536.2012.2.6,,2/6/2012 0:00,,0,91,,M,0,,-5.9,,,3053536,-11.7,,,,
-118.0297222,52.92638889,2012,,2,7,0,AB,,,30,,0,19,JASPER WARDEN,M,27.2,,0,,3053536.2012.2.7,,2/7/2012 0:00,,0,94,,M,1.3,,-9.2,,,3053536,-19.7,,,,
-118.0297222,52.92638889,2012,,2,8,0,AB,,,24,,0,19,JASPER WARDEN,M,27.3,,0,,3053536.2012.2.8,,2/8/2012 0:00,,0,95,,M,2.7,,-9.3,,,3053536,-21.3,,,,
-118.0297222,52.92638889,2012,,2,9,0,AB,,,39,,0,19,JASPER WARDEN,M,23.7,,0,,3053536.2012.2.9,,2/9/2012 0:00,,0,95,,M,3.5,,-5.7,,,3053536,-14.9,,,,
-118.0297222,52.92638889,2012,,2,10,0,AB,,,52,,0,19,JASPER WARDEN,M,28.1,,0,,3053536.2012.2.10,,2/10/2012 0:00,,0,92,,M,-3.5,,-10.1,,,3053536,-16.7,,,,
-118.0297222,52.92638889,2012,,2,11,0,AB,,,,,0,19,JASPER WARDEN,M,26.2,,,,3053536.2012.2.11,,2/11/2012 0:00,,0,,,M,2.6,M,-8.2,,,3053536,-19,,,,
-118.0297222,52.92638889,2012,,2,12,0,AB,,,53,,0,19,JASPER WARDEN,M,17.6,,0,,3053536.2012.2.12,,2/12/2012 0:00,,0,95,,M,6,,0.4,,,3053536,-5.3,,,,
-118.0297222,52.92638889,2012,,2,13,35,AB,,,21,,24,19,JASPER WARDEN,M,20.1,,0,,3053536.2012.2.13,,2/13/2012 0:00,,0,91,,M,3.3,,-2.1,,,3053536,-7.4,,,,
-118.0297222,52.92638889,2012,,2,14,0,AB,,,31,,0,19,JASPER WARDEN,M,27.4,,0,,3053536.2012.2.14,,2/14/2012 0:00,,0,90,,M,-0.7,,-9.4,,,3053536,-18,,,,
-118.0297222,52.92638889,2012,,2,15,0,AB,,,30,,0,19,JASPER WARDEN,M,25.4,,0,,3053536.2012.2.15,,2/15/2012 0:00,,0,90,,M,2.1,,-7.4,,,3053536,-16.8,,,,
-118.0297222,52.92638889,2012,,2,16,0,AB,,,42,,0,19,JASPER WARDEN,M,23.9,,0.2,,3053536.2012.2.16,,2/16/2012 0:00,,0,92,,M,1.6,,-5.9,,,3053536,-13.4,,,,
-118.0297222,52.92638889,2012,,2,17,0,AB,,,30,,0,19,JASPER WARDEN,M,22.6,,0,,3053536.2012.2.17,,2/17/2012 0:00,,0,98,,M,3.6,,-4.6,,,3053536,-12.7,,,,
-118.0297222,52.92638889,2012,,2,18,0,AB,,,36,,0,19,JASPER WARDEN,M,21.5,,0,,3053536.2012.2.18,,2/18/2012 0:00,,0,89,,M,4.6,,-3.5,,,3053536,-11.6,,,,
-118.0297222,52.92638889,2012,,2,19,32,AB,,,37,,23,19,JASPER WARDEN,M,19.1,,0,,3053536.2012.2.19,,2/19/2012 0:00,,0,80,,M,1.8,,-1.1,,,3053536,-4,,,,
-118.0297222,52.92638889,2012,,2,20,0,AB,,,27,,0,19,JASPER WARDEN,M,23.2,,0,,3053536.2012.2.20,,2/20/2012 0:00,,0,89,,M,1.9,,-5.2,,,3053536,-12.3,,,,
-118.0297222,52.92638889,2012,,2,21,46,AB,,,23,,20,19,JASPER WARDEN,M,15.8,,0,,3053536.2012.2.21,,2/21/2012 0:00,,0,81,,M,7.2,,2.2,,,3053536,-2.9,,,,
-118.0297222,52.92638889,2012,,2,22,44,AB,,,39,,33,19,JASPER WARDEN,M,19.6,,0.2,,3053536.2012.2.22,,2/22/2012 0:00,,0,86,,M,2.8,,-1.6,,,3053536,-6,,,,
-118.0297222,52.92638889,2012,,2,23,35,AB,,,33,,27,19,JASPER WARDEN,M,20.5,,0,,3053536.2012.2.23,,2/23/2012 0:00,,0,75,,M,1.9,,-2.5,,,3053536,-6.8,,,,
-118.0297222,52.92638889,2012,,2,24,0,AB,,,64,,0,19,JASPER WARDEN,M,27.7,,0.8,,3053536.2012.2.24,,2/24/2012 0:00,,0,95,,M,-5.5,,-9.7,,,3053536,-13.8,,,,
-118.0297222,52.92638889,2012,,2,25,39,AB,,,53,,35,19,JASPER WARDEN,M,26.9,,0.2,,3053536.2012.2.25,,2/25/2012 0:00,,0,98,,M,-6.2,,-8.9,,,3053536,-11.5,,,,
-118.0297222,52.92638889,2012,,2,26,35,AB,,,37,,35,19,JASPER WARDEN,M,30.9,,0,,3053536.2012.2.26,,2/26/2012 0:00,,0,82,,M,-8.4,,-12.9,,,3053536,-17.3,,,,
-118.0297222,52.92638889,2012,,2,27,0,AB,,,32,,0,18,JASPER WARDEN,M,29.4,,0,,3053536.2012.2.27,,2/27/2012 0:00,,0,89,,M,-3.1,,-11.4,,,3053536,-19.6,,,,
-118.0297222,52.92638889,2012,,2,28,0,AB,,,18,,0,18,JASPER WARDEN,M,26.5,,0,,3053536.2012.2.28,,2/28/2012 0:00,,0,90,,M,1.7,,-8.5,,,3053536,-18.7,,,,
-118.0297222,52.92638889,2012,,2,29,0,AB,,,29,,0,18,JASPER WARDEN,M,25.9,,0,,3053536.2012.2.29,,2/29/2012 0:00,,0,81,,M,-0.7,,-7.9,,,3053536,-15.1,,,,
-118.0297222,52.92638889,2012,,3,1,0,AB,,,52,,0,19,JASPER WARDEN,M,23.3,0,1,,3053536.2012.3.1,,3/1/2012 0:00,,0,91,,,-1.3,,-5.3,,,3053536,-9.3,,,,
-118.0297222,52.92638889,2012,,3,2,0,AB,,,41,,0,19,JASPER WARDEN,M,22.7,,0,,3053536.2012.3.2,,3/2/2012 0:00,,0,95,,M,1.4,,-4.7,,,3053536,-10.7,,,,
-118.0297222,52.92638889,2012,,3,3,32,AB,,,35,,30,19,JASPER WARDEN,M,15.6,,0.2,,3053536.2012.3.3,,3/3/2012 0:00,,0,85,,M,6.9,,2.4,,,3053536,-2.2,,,,
-118.0297222,52.92638889,2012,,3,4,0,AB,,,75,,0,19,JASPER WARDEN,M,18.1,0,2.8,,3053536.2012.3.4,,3/4/2012 0:00,,0,97,,,3.4,,-0.1,,,3053536,-3.5,,,,
-118.0297222,52.92638889,2012,,3,5,41,AB,,,76,,33,23,JASPER WARDEN,M,22.6,0,2.3,,3053536.2012.3.5,,3/5/2012 0:00,,0,97,,,-2.3,,-4.6,,,3053536,-6.8,,,,
