x,y,TEMP,WIND_DIRECTION,STATION_PRESSURE_FLAG,LOCAL_YEAR,WIND_SPEED_FLAG,RELATIVE_HUMIDITY,WINDCHILL_FLAG,WIND_SPEED,LOCAL_DAY,CLIMATE_IDENTIFIER,STATION_NAME,DEW_POINT_TEMP_FLAG,UTC_DAY,WIND_DIRECTION_FLAG,VISIBILITY,DEW_POINT_TEMP,HUMIDEX,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,WINDCHILL,UTC_YEAR,PRECIP_AMOUNT,HUMIDEX_FLAG,LOCAL_DATE,WEATHER_FRE_DESC,PROVINCE_CODE,VISIBILITY_FLAG,WEATHER_ENG_DESC,LOCAL_MONTH,UTC_MONTH,ID,TEMP_FLAG,LOCAL_HOUR,UTC_DATE
-118.02972222222222,52.92638888888889,7.7,21,,2024,,32,,7,23,3053536,JASPER WARDEN,,23,,,-7.9,,,,89.42,,2024,0,,2024-02-23 13:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.13,,13,2024-02-23T20:00:00
-118.02972222222222,52.92638888888889,8.2,23,,2024,,32,,17,23,3053536,JASPER WARDEN,,23,,,-7.5,,,,89.27,,2024,0,,2024-02-23 14:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.14,,14,2024-02-23T21:00:00
-118.02972222222222,52.92638888888889,7.3,26,,2024,,36,,8,23,3053536,JASPER WARDEN,,23,,,-6.7,,,,89.21,,2024,0,,2024-02-23 15:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.15,,15,2024-02-23T22:00:00
-118.02972222222222,52.92638888888889,6.2,26,,2024,,41,,12,23,3053536,JASPER WARDEN,,23,,,-6.2,,,,89.18,,2024,0,,2024-02-23 16:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.16,,16,2024-02-23T23:00:00
-118.02972222222222,52.92638888888889,5.4,25,,2024,,46,,5,23,3053536,JASPER WARDEN,,24,,,-5.4,,,,89.17,,2024,0,,2024-02-23 17:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.17,,17,2024-02-24T00:00:00
-118.02972222222222,52.92638888888889,4.8,24,,2024,,48,,6,23,3053536,JASPER WARDEN,,24,,,-5.4,,,,89.1,,2024,0,,2024-02-23 18:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.18,,18,2024-02-24T01:00:00
-118.02972222222222,52.92638888888889,4.7,26,,2024,,48,,6,23,3053536,JASPER WARDEN,,24,,,-5.4,,,,89.02,,2024,0,,2024-02-23 19:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.19,,19,2024-02-24T02:00:00
-118.02972222222222,52.92638888888889,4.1,22,,2024,,50,,6,23,3053536,JASPER WARDEN,,24,,,-5.3,,,,88.95,,2024,0,,2024-02-23 20:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.20,,20,2024-02-24T03:00:00
-118.02972222222222,52.92638888888889,4.4,25,,2024,,48,,8,23,3053536,JASPER WARDEN,,24,,,-5.5,,,,88.9,,2024,0,,2024-02-23 21:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.21,,21,2024-02-24T04:00:00
-118.02972222222222,52.92638888888889,2.5,14,,2024,,57,,3,23,3053536,JASPER WARDEN,,24,,,-5.2,,,,88.83,,2024,0,,2024-02-23 22:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.22,,22,2024-02-24T05:00:00
-118.02972222222222,52.92638888888889,3.0,14,,2024,,54,,2,23,3053536,JASPER WARDEN,,24,,,-5.3,,,,88.81,,2024,0,,2024-02-23 23:00:00,ND,AB,,NA,2,2,3053536.2024.2.23.23,,23,2024-02-24T06:00:00
-118.02972222222222,52.92638888888889,1.4,15,,2024,,65,,3,24,3053536,JASPER WARDEN,,24,,,-4.5,,,,88.78,,2024,0,,2024-02-24 00:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.0,,0,2024-02-24T07:00:00
-118.02972222222222,52.92638888888889,1.3,16,,2024,,66,,3,24,3053536,JASPER WARDEN,,24,,,-4.4,,,,88.79,,2024,0,,2024-02-24 01:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.1,,1,2024-02-24T08:00:00
-118.02972222222222,52.92638888888889,2.6,1,,2024,,64,,5,24,3053536,JASPER WARDEN,,24,,,-3.5,,,,88.75,,2024,0,,2024-02-24 02:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.2,,2,2024-02-24T09:00:00
-118.02972222222222,52.92638888888889,1.5,17,,2024,,70,,7,24,3053536,JASPER WARDEN,,24,,,-3.4,,,,88.8,,2024,0,,2024-02-24 03:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.3,,3,2024-02-24T10:00:00
-118.02972222222222,52.92638888888889,1.6,17,,2024,,69,,6,24,3053536,JASPER WARDEN,,24,,,-3.4,,,,88.84,,2024,0,,2024-02-24 04:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.4,,4,2024-02-24T11:00:00
-118.02972222222222,52.92638888888889,1.6,16,,2024,,69,,6,24,3053536,JASPER WARDEN,,24,,,-3.6,,,,88.83,,2024,0,,2024-02-24 05:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.5,,5,2024-02-24T12:00:00
-118.02972222222222,52.92638888888889,2.3,31,,2024,,54,,10,24,3053536,JASPER WARDEN,,24,,,-6.0,,,,88.91,,2024,0,,2024-02-24 06:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.6,,6,2024-02-24T13:00:00
-118.02972222222222,52.92638888888889,0.9,20,,2024,,63,,7,24,3053536,JASPER WARDEN,,24,,,-5.2,,,,88.9,,2024,0,,2024-02-24 07:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.7,,7,2024-02-24T14:00:00
-118.02972222222222,52.92638888888889,-0.4,17,,2024,,72,,13,24,3053536,JASPER WARDEN,,24,,,-4.8,,,,88.9,-5,2024,0,,2024-02-24 08:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.8,,8,2024-02-24T15:00:00
-118.02972222222222,52.92638888888889,-0.6,19,,2024,,72,,10,24,3053536,JASPER WARDEN,,24,,,-5.0,,,,88.92,-4,2024,0,,2024-02-24 09:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.9,,9,2024-02-24T16:00:00
-118.02972222222222,52.92638888888889,-0.4,7,,2024,,70,,3,24,3053536,JASPER WARDEN,,24,,,-5.1,,,,88.97,-1,2024,0,,2024-02-24 10:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.10,,10,2024-02-24T17:00:00
-118.02972222222222,52.92638888888889,-0.1,2,,2024,,59,,6,24,3053536,JASPER WARDEN,,24,,,-7.0,,,,88.95,-2,2024,0,,2024-02-24 11:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.11,,11,2024-02-24T18:00:00
-118.02972222222222,52.92638888888889,-1.1,3,,2024,,70,,6,24,3053536,JASPER WARDEN,,24,,,-5.8,,,,88.91,-3,2024,0,,2024-02-24 12:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.12,,12,2024-02-24T19:00:00
-118.02972222222222,52.92638888888889,-1.4,2,,2024,,76,,6,24,3053536,JASPER WARDEN,,24,,,-5.0,,,,88.85,-4,2024,0,,2024-02-24 13:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.13,,13,2024-02-24T20:00:00
-118.02972222222222,52.92638888888889,-0.9,29,,2024,,81,,2,24,3053536,JASPER WARDEN,,24,,,-3.8,,,,88.75,-2,2024,0,,2024-02-24 14:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.14,,14,2024-02-24T21:00:00
-118.02972222222222,52.92638888888889,-0.8,18,,2024,,85,,5,24,3053536,JASPER WARDEN,,24,,,-3.0,,,,88.68,-2,2024,0,,2024-02-24 15:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.15,,15,2024-02-24T22:00:00
-118.02972222222222,52.92638888888889,-0.4,18,,2024,,85,,5,24,3053536,JASPER WARDEN,,24,,,-2.6,,,,88.6,-2,2024,0.2,,2024-02-24 16:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.16,,16,2024-02-24T23:00:00
-118.02972222222222,52.92638888888889,0.0,18,,2024,,84,,3,24,3053536,JASPER WARDEN,,25,,,-2.4,,,,88.55,-1,2024,0.2,,2024-02-24 17:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.17,,17,2024-02-25T00:00:00
-118.02972222222222,52.92638888888889,-0.1,22,,2024,,81,,3,24,3053536,JASPER WARDEN,,25,,,-2.9,,,,88.5,-1,2024,0,,2024-02-24 18:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.18,,18,2024-02-25T01:00:00
-118.02972222222222,52.92638888888889,-1.1,18,,2024,,84,,3,24,3053536,JASPER WARDEN,,25,,,-3.4,,,,88.48,-2,2024,0,,2024-02-24 19:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.19,,19,2024-02-25T02:00:00
-118.02972222222222,52.92638888888889,-1.9,7,,2024,,90,,3,24,3053536,JASPER WARDEN,,25,,,-3.4,,,,88.48,-3,2024,0,,2024-02-24 20:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.20,,20,2024-02-25T03:00:00
-118.02972222222222,52.92638888888889,-2.4,4,,2024,,91,,5,24,3053536,JASPER WARDEN,,25,,,-3.7,,,,88.45,-4,2024,0,,2024-02-24 21:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.21,,21,2024-02-25T04:00:00
-118.02972222222222,52.92638888888889,-2.6,7,,2024,,90,,5,24,3053536,JASPER WARDEN,,25,,,-4.0,,,,88.48,-5,2024,0,,2024-02-24 22:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.22,,22,2024-02-25T05:00:00
-118.02972222222222,52.92638888888889,-3.1,6,,2024,,92,,4,24,3053536,JASPER WARDEN,,25,,,-4.3,,,,88.45,-5,2024,0,,2024-02-24 23:00:00,ND,AB,,NA,2,2,3053536.2024.2.24.23,,23,2024-02-25T06:00:00
-118.02972222222222,52.92638888888889,-4.3,18,,2024,,92,,2,25,3053536,JASPER WARDEN,,25,,,-5.4,,,,88.39,-5,2024,0,,2024-02-25 00:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.0,,0,2024-02-25T07:00:00
-118.02972222222222,52.92638888888889,-4.4,33,,2024,,92,,1,25,3053536,JASPER WARDEN,,25,,,-5.5,,,,88.37,-5,2024,0,,2024-02-25 01:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.1,,1,2024-02-25T08:00:00
-118.02972222222222,52.92638888888889,-4.3,4,,2024,,92,,2,25,3053536,JASPER WARDEN,,25,,,-5.4,,,,88.32,-5,2024,0,,2024-02-25 02:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.2,,2,2024-02-25T09:00:00
-118.02972222222222,52.92638888888889,-5.3,8,,2024,,93,,2,25,3053536,JASPER WARDEN,,25,,,-6.2,,,,88.3,-6,2024,0,,2024-02-25 03:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.3,,3,2024-02-25T10:00:00
-118.02972222222222,52.92638888888889,-5.6,9,,2024,,94,,3,25,3053536,JASPER WARDEN,,25,,,-6.4,,,,88.29,-7,2024,0,,2024-02-25 04:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.4,,4,2024-02-25T11:00:00
-118.02972222222222,52.92638888888889,-5.4,0,,2024,,93,,1,25,3053536,JASPER WARDEN,,25,,,-6.2,,,,88.21,-6,2024,0,,2024-02-25 05:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.5,,5,2024-02-25T12:00:00
-118.02972222222222,52.92638888888889,-6.7,22,,2024,,94,,6,25,3053536,JASPER WARDEN,,25,,,-7.4,,,,88.1,-10,2024,0,,2024-02-25 06:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.6,,6,2024-02-25T13:00:00
-118.02972222222222,52.92638888888889,-5.0,22,,2024,,95,,8,25,3053536,JASPER WARDEN,,25,,,-5.7,,,,88.0,-9,2024,0,,2024-02-25 07:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.7,,7,2024-02-25T14:00:00
-118.02972222222222,52.92638888888889,-4.5,24,,2024,,93,,5,25,3053536,JASPER WARDEN,,25,,,-5.4,,,,87.91,-7,2024,0,,2024-02-25 08:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.8,,8,2024-02-25T15:00:00
-118.02972222222222,52.92638888888889,-3.4,17,,2024,,92,,5,25,3053536,JASPER WARDEN,,25,,,-4.5,,,,87.81,-5,2024,0,,2024-02-25 09:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.9,,9,2024-02-25T16:00:00
-118.02972222222222,52.92638888888889,-2.4,19,,2024,,89,,4,25,3053536,JASPER WARDEN,,25,,,-4.0,,,,87.66,-4,2024,0,,2024-02-25 10:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.10,,10,2024-02-25T17:00:00
-118.02972222222222,52.92638888888889,-1.1,25,,2024,,86,,2,25,3053536,JASPER WARDEN,,25,,,-3.1,,,,87.55,-2,2024,0,,2024-02-25 11:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.11,,11,2024-02-25T18:00:00
-118.02972222222222,52.92638888888889,-0.6,17,,2024,,90,,2,25,3053536,JASPER WARDEN,,25,,,-2.1,,,,87.4,-1,2024,0,,2024-02-25 12:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.12,,12,2024-02-25T19:00:00
-118.02972222222222,52.92638888888889,-1.6,4,,2024,,91,,3,25,3053536,JASPER WARDEN,,25,,,-2.8,,,,87.26,-3,2024,0.2,,2024-02-25 13:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.13,,13,2024-02-25T20:00:00
-118.02972222222222,52.92638888888889,-1.5,2,,2024,,91,,4,25,3053536,JASPER WARDEN,,25,,,-2.7,,,,87.11,-3,2024,0,,2024-02-25 14:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.14,,14,2024-02-25T21:00:00
-118.02972222222222,52.92638888888889,-2.0,4,,2024,,92,,6,25,3053536,JASPER WARDEN,,25,,,-3.1,,,,86.98,-4,2024,0.2,,2024-02-25 15:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.15,,15,2024-02-25T22:00:00
-118.02972222222222,52.92638888888889,-1.8,5,,2024,,92,,8,25,3053536,JASPER WARDEN,,25,,,-3.0,,,,86.92,-5,2024,0,,2024-02-25 16:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.16,,16,2024-02-25T23:00:00
-118.02972222222222,52.92638888888889,-1.7,34,,2024,,94,,4,25,3053536,JASPER WARDEN,,26,,,-2.5,,,,86.94,-3,2024,0.5,,2024-02-25 17:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.17,,17,2024-02-26T00:00:00
-118.02972222222222,52.92638888888889,-2.3,5,,2024,,94,,11,25,3053536,JASPER WARDEN,,26,,,-3.1,,,,87.0,-6,2024,0.8,,2024-02-25 18:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.18,,18,2024-02-26T01:00:00
-118.02972222222222,52.92638888888889,-2.2,1,,2024,,95,,15,25,3053536,JASPER WARDEN,,26,,,-2.9,,,,87.17,-7,2024,1.8,,2024-02-25 19:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.19,,19,2024-02-26T02:00:00
-118.02972222222222,52.92638888888889,-3.6,2,,2024,,86,,19,25,3053536,JASPER WARDEN,,26,,,-5.6,,,,87.27,-10,2024,0.6,,2024-02-25 20:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.20,,20,2024-02-26T03:00:00
-118.02972222222222,52.92638888888889,-6.6,2,,2024,,80,,25,25,3053536,JASPER WARDEN,,26,,,-9.4,,,,87.47,-14,2024,0.2,,2024-02-25 21:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.21,,21,2024-02-26T04:00:00
-118.02972222222222,52.92638888888889,-8.2,3,,2024,,78,,21,25,3053536,JASPER WARDEN,,26,,,-11.4,,,,87.66,-16,2024,0,,2024-02-25 22:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.22,,22,2024-02-26T05:00:00
-118.02972222222222,52.92638888888889,-9.3,3,,2024,,76,,18,25,3053536,JASPER WARDEN,,26,,,-12.8,,,,87.82,-17,2024,0,,2024-02-25 23:00:00,ND,AB,,NA,2,2,3053536.2024.2.25.23,,23,2024-02-26T06:00:00
-118.02972222222222,52.92638888888889,-10.4,2,,2024,,73,,24,26,3053536,JASPER WARDEN,,26,,,-14.3,,,,87.9,-19,2024,0,,2024-02-26 00:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.0,,0,2024-02-26T07:00:00
-118.02972222222222,52.92638888888889,-11.2,3,,2024,,68,,20,26,3053536,JASPER WARDEN,,26,,,-15.8,,,,88.04,-19,2024,0,,2024-02-26 01:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.1,,1,2024-02-26T08:00:00
-118.02972222222222,52.92638888888889,-12.0,4,,2024,,70,,16,26,3053536,JASPER WARDEN,,26,,,-16.4,,,,88.17,-19,2024,0,,2024-02-26 02:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.2,,2,2024-02-26T09:00:00
-118.02972222222222,52.92638888888889,-12.9,4,,2024,,67,,17,26,3053536,JASPER WARDEN,,26,,,-17.8,,,,88.28,-21,2024,0,,2024-02-26 03:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.3,,3,2024-02-26T10:00:00
-118.02972222222222,52.92638888888889,-13.4,3,,2024,,65,,19,26,3053536,JASPER WARDEN,,26,,,-18.6,,,,88.37,-22,2024,0,,2024-02-26 04:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.4,,4,2024-02-26T11:00:00
-118.02972222222222,52.92638888888889,-13.9,3,,2024,,65,,18,26,3053536,JASPER WARDEN,,26,,,-19.1,,,,88.46,-22,2024,0,,2024-02-26 05:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.5,,5,2024-02-26T12:00:00
-118.02972222222222,52.92638888888889,-14.5,5,,2024,,67,,16,26,3053536,JASPER WARDEN,,26,,,-19.3,,,,88.55,-23,2024,0,,2024-02-26 06:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.6,,6,2024-02-26T13:00:00
-118.02972222222222,52.92638888888889,-15.0,4,,2024,,66,,16,26,3053536,JASPER WARDEN,,26,,,-19.9,,,,88.62,-23,2024,0,,2024-02-26 07:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.7,,7,2024-02-26T14:00:00
-118.02972222222222,52.92638888888889,-15.0,4,,2024,,65,,16,26,3053536,JASPER WARDEN,,26,,,-20.2,,,,88.7,-23,2024,0,,2024-02-26 08:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.8,,8,2024-02-26T15:00:00
-118.02972222222222,52.92638888888889,-15.4,3,,2024,,70,,18,26,3053536,JASPER WARDEN,,26,,,-19.7,,,,88.78,-24,2024,0,,2024-02-26 09:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.9,,9,2024-02-26T16:00:00
-118.02972222222222,52.92638888888889,-15.4,3,,2024,,63,,19,26,3053536,JASPER WARDEN,,26,,,-20.9,,,,88.83,-24,2024,0.2,,2024-02-26 10:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.10,,10,2024-02-26T17:00:00
-118.02972222222222,52.92638888888889,-15.6,3,,2024,,63,,18,26,3053536,JASPER WARDEN,,26,,,-21.1,,,,88.85,-24,2024,0,,2024-02-26 11:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.11,,11,2024-02-26T18:00:00
-118.02972222222222,52.92638888888889,-14.8,2,,2024,,54,,20,26,3053536,JASPER WARDEN,,26,,,-22.0,,,,88.87,-24,2024,0,,2024-02-26 12:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.12,,12,2024-02-26T19:00:00
-118.02972222222222,52.92638888888889,-14.9,3,,2024,,57,,19,26,3053536,JASPER WARDEN,,26,,,-21.4,,,,88.88,-24,2024,0,,2024-02-26 13:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.13,,13,2024-02-26T20:00:00
-118.02972222222222,52.92638888888889,-15.1,3,,2024,,61,,21,26,3053536,JASPER WARDEN,,26,,,-20.9,,,,88.89,-25,2024,0,,2024-02-26 14:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.14,,14,2024-02-26T21:00:00
-118.02972222222222,52.92638888888889,-14.6,2,,2024,,58,,21,26,3053536,JASPER WARDEN,,26,,,-21.0,,,,88.92,-24,2024,0,,2024-02-26 15:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.15,,15,2024-02-26T22:00:00
-118.02972222222222,52.92638888888889,-14.8,3,,2024,,57,,18,26,3053536,JASPER WARDEN,,26,,,-21.4,,,,88.96,-23,2024,0,,2024-02-26 16:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.16,,16,2024-02-26T23:00:00
-118.02972222222222,52.92638888888889,-14.8,3,,2024,,55,,17,26,3053536,JASPER WARDEN,,27,,,-21.9,,,,89.0,-23,2024,0,,2024-02-26 17:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.17,,17,2024-02-27T00:00:00
-118.02972222222222,52.92638888888889,-15.2,3,,2024,,57,,17,26,3053536,JASPER WARDEN,,27,,,-21.8,,,,89.02,-24,2024,0,,2024-02-26 18:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.18,,18,2024-02-27T01:00:00
-118.02972222222222,52.92638888888889,-15.5,4,,2024,,61,,18,26,3053536,JASPER WARDEN,,27,,,-21.3,,,,89.09,-24,2024,0,,2024-02-26 19:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.19,,19,2024-02-27T02:00:00
-118.02972222222222,52.92638888888889,-16.0,3,,2024,,61,,18,26,3053536,JASPER WARDEN,,27,,,-21.8,,,,89.13,-25,2024,0,,2024-02-26 20:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.20,,20,2024-02-27T03:00:00
-118.02972222222222,52.92638888888889,-16.6,4,,2024,,59,,18,26,3053536,JASPER WARDEN,,27,,,-22.7,,,,89.17,-26,2024,0,,2024-02-26 21:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.21,,21,2024-02-27T04:00:00
-118.02972222222222,52.92638888888889,-17.2,3,,2024,,59,,19,26,3053536,JASPER WARDEN,,27,,,-23.4,,,,89.2,-27,2024,0,,2024-02-26 22:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.22,,22,2024-02-27T05:00:00
-118.02972222222222,52.92638888888889,-17.8,3,,2024,,60,,16,26,3053536,JASPER WARDEN,,27,,,-23.6,,,,89.21,-27,2024,0,,2024-02-26 23:00:00,ND,AB,,NA,2,2,3053536.2024.2.26.23,,23,2024-02-27T06:00:00
-118.02972222222222,52.92638888888889,-18.2,3,,2024,,59,,17,27,3053536,JASPER WARDEN,,27,,,-24.2,,,,89.24,-27,2024,0,,2024-02-27 00:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.0,,0,2024-02-27T07:00:00
-118.02972222222222,52.92638888888889,-18.6,3,,2024,,60,,18,27,3053536,JASPER WARDEN,,27,,,-24.3,,,,89.28,-28,2024,0,,2024-02-27 01:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.1,,1,2024-02-27T08:00:00
-118.02972222222222,52.92638888888889,-19.2,3,,2024,,57,,15,27,3053536,JASPER WARDEN,,27,,,-25.6,,,,89.34,-28,2024,0,,2024-02-27 02:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.2,,2,2024-02-27T09:00:00
-118.02972222222222,52.92638888888889,-19.6,3,,2024,,57,,13,27,3053536,JASPER WARDEN,,27,,,-25.8,,,,89.37,-28,2024,0,,2024-02-27 03:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.3,,3,2024-02-27T10:00:00
-118.02972222222222,52.92638888888889,-19.9,4,,2024,,58,,11,27,3053536,JASPER WARDEN,,27,,,-26.1,,,,89.41,-28,2024,0,,2024-02-27 04:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.4,,4,2024-02-27T11:00:00
-118.02972222222222,52.92638888888889,-20.7,5,,2024,,60,,11,27,3053536,JASPER WARDEN,,27,,,-26.4,,,,89.46,-28,2024,0,,2024-02-27 05:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.5,,5,2024-02-27T12:00:00
-118.02972222222222,52.92638888888889,-21.3,6,,2024,,63,,8,27,3053536,JASPER WARDEN,,27,,,-26.6,,,,89.51,-28,2024,0,,2024-02-27 06:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.6,,6,2024-02-27T13:00:00
-118.02972222222222,52.92638888888889,-21.8,6,,2024,,65,,10,27,3053536,JASPER WARDEN,,27,,,-26.6,,,,89.56,-29,2024,0,,2024-02-27 07:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.7,,7,2024-02-27T14:00:00
-118.02972222222222,52.92638888888889,-22.7,7,,2024,,69,,7,27,3053536,JASPER WARDEN,,27,,,-26.8,,,,89.61,-29,2024,0,,2024-02-27 08:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.8,,8,2024-02-27T15:00:00
-118.02972222222222,52.92638888888889,-22.6,9,,2024,,71,,5,27,3053536,JASPER WARDEN,,27,,,-26.4,,,,89.67,-27,2024,0,,2024-02-27 09:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.9,,9,2024-02-27T16:00:00
-118.02972222222222,52.92638888888889,-21.2,4,,2024,,63,,4,27,3053536,JASPER WARDEN,,27,,,-26.4,,,,89.66,-25,2024,0,,2024-02-27 10:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.10,,10,2024-02-27T17:00:00
-118.02972222222222,52.92638888888889,-19.1,24,,2024,,52,,6,27,3053536,JASPER WARDEN,,27,,,-26.5,,,,89.65,-24,2024,0,,2024-02-27 11:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.11,,11,2024-02-27T18:00:00
-118.02972222222222,52.92638888888889,-16.9,22,,2024,,48,,8,27,3053536,JASPER WARDEN,,27,,,-25.2,,,,89.57,-23,2024,0,,2024-02-27 12:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.12,,12,2024-02-27T19:00:00
-118.02972222222222,52.92638888888889,-14.2,22,,2024,,44,,8,27,3053536,JASPER WARDEN,,27,,,-23.7,,,,89.44,-19,2024,0,,2024-02-27 13:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.13,,13,2024-02-27T20:00:00
-118.02972222222222,52.92638888888889,-11.7,24,,2024,,43,,9,27,3053536,JASPER WARDEN,,27,,,-21.9,,,,89.34,-17,2024,0,,2024-02-27 14:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.14,,14,2024-02-27T21:00:00
-118.02972222222222,52.92638888888889,-10.8,23,,2024,,43,,11,27,3053536,JASPER WARDEN,,27,,,-20.9,,,,89.27,-17,2024,0,,2024-02-27 15:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.15,,15,2024-02-27T22:00:00
-118.02972222222222,52.92638888888889,-9.8,23,,2024,,44,,8,27,3053536,JASPER WARDEN,,27,,,-19.7,,,,89.18,-14,2024,0,,2024-02-27 16:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.16,,16,2024-02-27T23:00:00
-118.02972222222222,52.92638888888889,-9.6,22,,2024,,51,,7,27,3053536,JASPER WARDEN,,28,,,-17.9,,,,89.17,-14,2024,0,,2024-02-27 17:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.17,,17,2024-02-28T00:00:00
-118.02972222222222,52.92638888888889,-9.8,18,,2024,,51,,8,27,3053536,JASPER WARDEN,,28,,,-18.2,,,,89.12,-14,2024,0,,2024-02-27 18:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.18,,18,2024-02-28T01:00:00
-118.02972222222222,52.92638888888889,-10.3,18,,2024,,55,,7,27,3053536,JASPER WARDEN,,28,,,-17.5,,,,89.06,-14,2024,0,,2024-02-27 19:00:00,ND,AB,,NA,2,2,3053536.2024.2.27.19,,19,2024-02-28T02:00:00
