LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN,TOTAL_PRECIPITATION,ID,LOCAL_DATE,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Date,Value,SYM
2012,1,12,,59,,M,26.5,,0,3053536.2012.1.12,1/12/2012 0:00,0,86,-3.8,-8.5,-13.1,1,1/12/2012,14.9,B
2012,1,13,,39,,M,21.8,,0,3053536.2012.1.13,1/13/2012 0:00,0,94,1,-3.8,-8.6,1,1/13/2012,14.7,B
2012,1,14,,62,,M,25.8,,1,3053536.2012.1.14,1/14/2012 0:00,0,93,-4.3,-7.8,-11.3,1,1/14/2012,14.3,B
2012,1,15,,59,,M,34.5,,0,3053536.2012.1.15,1/15/2012 0:00,0,67,-11.3,-16.5,-21.7,1,1/15/2012,13.5,B
2012,1,16,,54,,M,43.1,,0.2,3053536.2012.1.16,1/16/2012 0:00,0,73,-21.7,-25.1,-28.5,1,1/16/2012,12.2,B
2012,1,17,,55,,M,47.7,,0.2,3053536.2012.1.17,1/17/2012 0:00,0,72,-27.7,-29.7,-31.7,1,1/17/2012,10.5,B
2012,1,18,,42,,M,48.1,,0,3053536.2012.1.18,1/18/2012 0:00,0,75,-23.6,-30.1,-36.5,1,1/18/2012,9.11,B
2012,1,19,,40,,M,47,,0,3053536.2012.1.19,1/19/2012 0:00,0,78,-20.8,-29,-37.1,1,1/19/2012,8.15,B
2012,1,20,,73,,M,39.4,,0.9,3053536.2012.1.20,1/20/2012 0:00,0,88,-12.8,-21.4,-30,1,1/20/2012,7.8,B
2012,1,21,,67,,M,29.5,,0.2,3053536.2012.1.21,1/21/2012 0:00,0,95,-4.7,-11.5,-18.2,1,1/21/2012,7.95,B
2012,1,22,,36,,M,23.2,0,0.6,3053536.2012.1.22,1/22/2012 0:00,0,99,0.8,-5.2,-11.1,1,1/22/2012,8.7,B
2012,1,23,,26,,M,19.2,,0,3053536.2012.1.23,1/23/2012 0:00,0,71,3.1,-1.2,-5.5,1,1/23/2012,10.1,B
2012,1,24,,37,,M,17.7,,0.2,3053536.2012.1.24,1/24/2012 0:00,0,86,2.6,0.3,-2,1,1/24/2012,11.7,B
2012,1,25,,34,,M,18.6,0,2.3,3053536.2012.1.25,1/25/2012 0:00,0,95,2.8,-0.6,-4,1,1/25/2012,13.3,B
2012,1,26,,50,,M,21.9,0,1.6,3053536.2012.1.26,1/26/2012 0:00,0,98,-0.3,-3.9,-7.5,1,1/26/2012,14.2,B
2012,1,27,,49,,M,26,,0,3053536.2012.1.27,1/27/2012 0:00,0,90,-2.3,-8,-13.7,1,1/27/2012,14.3,B
2012,1,28,,53,,M,20.9,0,2.5,3053536.2012.1.28,1/28/2012 0:00,0,94,-0.7,-2.9,-5.1,1,1/28/2012,14.5,B
2012,1,29,,71,,M,16.5,,1.2,3053536.2012.1.29,1/29/2012 0:00,0,96,5,1.5,-2,1,1/29/2012,14.8,B
2012,1,30,,41,,M,16.3,,0.5,3053536.2012.1.30,1/30/2012 0:00,0,99,5.5,1.7,-2.2,1,1/30/2012,14.9,B
2012,1,31,,28,,M,16.9,,0,3053536.2012.1.31,1/31/2012 0:00,0,84,6,1.1,-3.8,1,1/31/2012,14.9,B
2012,2,1,,50,,M,20.3,,0,3053536.2012.2.1,2/1/2012 0:00,0,99,4.4,-2.3,-8.9,1,2/1/2012,15,B
2012,2,2,,44,,M,22.3,,0,3053536.2012.2.2,2/2/2012 0:00,0,88,1.1,-4.3,-9.7,1,2/2/2012,13.8,B
2012,2,3,,38,,M,22.9,,0,3053536.2012.2.3,2/3/2012 0:00,0,97,4.4,-4.9,-14.2,1,2/3/2012,13.2,B
2012,2,4,,38,,M,21.1,,0,3053536.2012.2.4,2/4/2012 0:00,0,98,6.7,-3.1,-12.9,1,2/4/2012,12.8,B
2012,2,5,,44,,M,23.8,,0,3053536.2012.2.5,2/5/2012 0:00,0,97,3.2,-5.8,-14.8,1,2/5/2012,12.4,B
2012,2,6,,53,,M,23.9,,0,3053536.2012.2.6,2/6/2012 0:00,0,91,0,-5.9,-11.7,1,2/6/2012,11.7,B
2012,2,7,,30,,M,27.2,,0,3053536.2012.2.7,2/7/2012 0:00,0,94,1.3,-9.2,-19.7,1,2/7/2012,11.5,B
2012,2,8,,24,,M,27.3,,0,3053536.2012.2.8,2/8/2012 0:00,0,95,2.7,-9.3,-21.3,1,2/8/2012,11.5,B
2012,2,9,,39,,M,23.7,,0,3053536.2012.2.9,2/9/2012 0:00,0,95,3.5,-5.7,-14.9,1,2/9/2012,11.2,B
2012,2,10,,52,,M,28.1,,0,3053536.2012.2.10,2/10/2012 0:00,0,92,-3.5,-10.1,-16.7,1,2/10/2012,11.2,B
2012,2,11,,,,M,26.2,,,3053536.2012.2.11,2/11/2012 0:00,0,,2.6,-8.2,-19,1,2/11/2012,11.5,B
2012,2,12,,53,,M,17.6,,0,3053536.2012.2.12,2/12/2012 0:00,0,95,6,0.4,-5.3,1,2/12/2012,11.3,B
2012,2,13,,21,,M,20.1,,0,3053536.2012.2.13,2/13/2012 0:00,0,91,3.3,-2.1,-7.4,1,2/13/2012,10.9,B
2012,2,14,,31,,M,27.4,,0,3053536.2012.2.14,2/14/2012 0:00,0,90,-0.7,-9.4,-18,1,2/14/2012,10.7,B
2012,2,15,,30,,M,25.4,,0,3053536.2012.2.15,2/15/2012 0:00,0,90,2.1,-7.4,-16.8,1,2/15/2012,10.8,B
2012,2,16,,42,,M,23.9,,0.2,3053536.2012.2.16,2/16/2012 0:00,0,92,1.6,-5.9,-13.4,1,2/16/2012,11,B
2012,2,17,,30,,M,22.6,,0,3053536.2012.2.17,2/17/2012 0:00,0,98,3.6,-4.6,-12.7,1,2/17/2012,11.2,B
2012,2,18,,36,,M,21.5,,0,3053536.2012.2.18,2/18/2012 0:00,0,89,4.6,-3.5,-11.6,1,2/18/2012,11.5,B
2012,2,19,,37,,M,19.1,,0,3053536.2012.2.19,2/19/2012 0:00,0,80,1.8,-1.1,-4,1,2/19/2012,11.6,B
2012,2,20,,27,,M,23.2,,0,3053536.2012.2.20,2/20/2012 0:00,0,89,1.9,-5.2,-12.3,1,2/20/2012,11.7,B
2012,2,21,,23,,M,15.8,,0,3053536.2012.2.21,2/21/2012 0:00,0,81,7.2,2.2,-2.9,1,2/21/2012,11.8,B
2012,2,22,,39,,M,19.6,,0.2,3053536.2012.2.22,2/22/2012 0:00,0,86,2.8,-1.6,-6,1,2/22/2012,11.6,B
2012,2,23,,33,,M,20.5,,0,3053536.2012.2.23,2/23/2012 0:00,0,75,1.9,-2.5,-6.8,1,2/23/2012,11.2,B
2012,2,24,,64,,M,27.7,,0.8,3053536.2012.2.24,2/24/2012 0:00,0,95,-5.5,-9.7,-13.8,1,2/24/2012,11,B
2012,2,25,,53,,M,26.9,,0.2,3053536.2012.2.25,2/25/2012 0:00,0,98,-6.2,-8.9,-11.5,1,2/25/2012,10.7,B
2012,2,26,,37,,M,30.9,,0,3053536.2012.2.26,2/26/2012 0:00,0,82,-8.4,-12.9,-17.3,1,2/26/2012,10.5,B
2012,2,27,,32,,M,29.4,,0,3053536.2012.2.27,2/27/2012 0:00,0,89,-3.1,-11.4,-19.6,1,2/27/2012,10.2,B
2012,2,28,,18,,M,26.5,,0,3053536.2012.2.28,2/28/2012 0:00,0,90,1.7,-8.5,-18.7,1,2/28/2012,10.3,B
2012,2,29,,29,,M,25.9,,0,3053536.2012.2.29,2/29/2012 0:00,0,81,-0.7,-7.9,-15.1,1,2/29/2012,10.5,B
2012,3,1,,52,,M,23.3,0,1,3053536.2012.3.1,3/1/2012 0:00,0,91,-1.3,-5.3,-9.3,1,3/1/2012,10.8,B
2012,3,2,,41,,M,22.7,,0,3053536.2012.3.2,3/2/2012 0:00,0,95,1.4,-4.7,-10.7,1,3/2/2012,10.7,B
2012,3,3,,35,,M,15.6,,0.2,3053536.2012.3.3,3/3/2012 0:00,0,85,6.9,2.4,-2.2,1,3/3/2012,10.5,B
2012,3,4,,75,,M,18.1,0,2.8,3053536.2012.3.4,3/4/2012 0:00,0,97,3.4,-0.1,-3.5,1,3/4/2012,10.4,B
2012,3,5,,76,,M,22.6,0,2.3,3053536.2012.3.5,3/5/2012 0:00,0,97,-2.3,-4.6,-6.8,1,3/5/2012,10.4,B
2012,3,6,,33,,M,26.8,,0.2,3053536.2012.3.6,3/6/2012 0:00,0,89,-2.8,-8.8,-14.7,1,3/6/2012,10.6,B
2012,3,7,,33,,M,19.4,,0,3053536.2012.3.7,3/7/2012 0:00,0,76,4.4,-1.4,-7.1,1,3/7/2012,11,B
2012,3,8,,35,,M,15.9,,0,3053536.2012.3.8,3/8/2012 0:00,0,79,7.1,2.1,-3,1,3/8/2012,11.6,B
2012,3,9,,49,,M,13.5,,0,3053536.2012.3.9,3/9/2012 0:00,0,72,6.9,4.5,2,1,3/9/2012,11.9,B
2012,3,10,,56,,M,16.3,,0.2,3053536.2012.3.10,3/10/2012 0:00,0,96,6.2,1.7,-2.9,1,3/10/2012,11.9,B
2012,3,11,,77,,M,18.7,,2.7,3053536.2012.3.11,3/11/2012 0:00,0,97,2.9,-0.7,-4.3,1,3/11/2012,11.8,B
2012,3,12,,38,,M,21.1,,0,3053536.2012.3.12,3/12/2012 0:00,0,95,3.2,-3.1,-9.4,1,3/12/2012,11.6,B
2012,3,13,,32,,M,19.4,0,5,3053536.2012.3.13,3/13/2012 0:00,0,99,2.3,-1.4,-5.1,1,3/13/2012,11.4,B
2012,3,14,,28,,M,24.3,,0,3053536.2012.3.14,3/14/2012 0:00,0,97,1.7,-6.3,-14.2,1,3/14/2012,11.2,B
2012,3,15,,53,,M,18.8,,1.8,3053536.2012.3.15,3/15/2012 0:00,0,100,6.6,-0.8,-8.2,1,3/15/2012,11.3,B
2012,3,16,,39,,M,18.1,,0.3,3053536.2012.3.16,3/16/2012 0:00,0,100,5.7,-0.1,-5.9,1,3/16/2012,11.7,B
2012,3,17,,46,,M,19.5,,2.8,3053536.2012.3.17,3/17/2012 0:00,0,99,3.8,-1.5,-6.8,1,3/17/2012,11.6,B
2012,3,18,,15,,M,19.2,,0,3053536.2012.3.18,3/18/2012 0:00,0,99,5.2,-1.2,-7.5,1,3/18/2012,11.1,B
2012,3,19,,23,,M,21.6,,0,3053536.2012.3.19,3/19/2012 0:00,0,95,5.1,-3.6,-12.3,1,3/19/2012,10.7,B
2012,3,20,,37,,M,20.9,,0,3053536.2012.3.20,3/20/2012 0:00,0,93,3,-2.9,-8.7,1,3/20/2012,10.3,B
2012,3,21,,24,,M,21.7,0,0.7,3053536.2012.3.21,3/21/2012 0:00,0,93,2.7,-3.7,-10,1,3/21/2012,10.1,B
2012,3,22,,31,,M,23.5,,0,3053536.2012.3.22,3/22/2012 0:00,0,82,1.2,-5.5,-12.2,1,3/22/2012,9.97,B
2012,3,23,,30,,M,24.9,,0,3053536.2012.3.23,3/23/2012 0:00,0,89,1.8,-6.9,-15.5,1,3/23/2012,9.96,B
2012,3,24,,14,,M,22.6,,0,3053536.2012.3.24,3/24/2012 0:00,0,93,6.7,-4.6,-15.8,1,3/24/2012,10.1,B
2012,3,25,,22,,M,19.4,,0,3053536.2012.3.25,3/25/2012 0:00,0,88,10.6,-1.4,-13.3,1,3/25/2012,10.4,B
2012,3,26,,26,,M,17.2,,0,3053536.2012.3.26,3/26/2012 0:00,0,95,9.7,0.8,-8.2,1,3/26/2012,10.8,B
2012,3,27,,23,,M,14.5,,0,3053536.2012.3.27,3/27/2012 0:00,0,81,10.9,3.5,-3.9,1,3/27/2012,11.2,B
2012,3,28,,31,,M,13.8,,0.9,3053536.2012.3.28,3/28/2012 0:00,0,96,12.1,4.2,-3.7,1,3/28/2012,11.3,B
2012,3,29,,33,,M,15.7,,0.5,3053536.2012.3.29,3/29/2012 0:00,0,97,8.5,2.3,-4,1,3/29/2012,11.2,B
2012,3,30,,46,,M,17,0,7.2,3053536.2012.3.30,3/30/2012 0:00,0,100,5.6,1,-3.7,1,3/30/2012,11.1,B
2012,3,31,,44,,M,17.6,,2,3053536.2012.3.31,3/31/2012 0:00,0,98,4.4,0.4,-3.6,1,3/31/2012,10.9,B
2012,4,1,,40,,M,16.4,0,2.2,3053536.2012.4.1,4/1/2012 0:00,0,99,6.5,1.6,-3.3,1,4/1/2012,10.7,B
2012,4,2,,29,,M,15.9,,0,3053536.2012.4.2,4/2/2012 0:00,0,95,8.6,2.1,-4.4,1,4/2/2012,10.6,B
2012,4,3,,23,,M,11.4,,0,3053536.2012.4.3,4/3/2012 0:00,0,76,13.2,6.6,-0.1,1,4/3/2012,10.7,B
2012,4,4,,32,,M,16.4,,0,3053536.2012.4.4,4/4/2012 0:00,0,82,4.4,1.6,-1.2,1,4/4/2012,11.6,B
2012,4,5,,39,,M,16.9,,2.6,3053536.2012.4.5,4/5/2012 0:00,0,99,4.9,1.1,-2.7,1,4/5/2012,11.2,B
2012,4,6,,28,,M,17.9,,0,3053536.2012.4.6,4/6/2012 0:00,0,96,6.7,0.1,-6.5,1,4/6/2012,10.7,B
2012,4,7,,24,,M,17.3,,0,3053536.2012.4.7,4/7/2012 0:00,0,89,7.7,0.7,-6.4,1,4/7/2012,10.2,B
2012,4,8,,24,,M,15.8,,0,3053536.2012.4.8,4/8/2012 0:00,0,85,10.1,2.2,-5.7,1,4/8/2012,10.5,B
2012,4,9,,17,,M,15.7,,0,3053536.2012.4.9,4/9/2012 0:00,0,95,13.4,2.3,-8.9,1,4/9/2012,10.6,B
2012,4,10,,17,,M,10.5,,0,3053536.2012.4.10,4/10/2012 0:00,0,84,18.8,7.5,-3.8,1,4/10/2012,11.3,B
2012,4,11,,25,,M,12.5,,0,3053536.2012.4.11,4/11/2012 0:00,0,93,15.6,5.5,-4.7,1,4/11/2012,12.4,B
2012,4,12,,56,,M,14.2,,4.9,3053536.2012.4.12,4/12/2012 0:00,0,97,7.3,3.8,0.3,1,4/12/2012,13.2,B
2012,4,13,,76,,M,15.5,,5.9,3053536.2012.4.13,4/13/2012 0:00,0,100,5,2.5,0,1,4/13/2012,15.1,B
2012,4,14,,52,,M,16.9,,0,3053536.2012.4.14,4/14/2012 0:00,0,99,4.8,1.1,-2.6,1,4/14/2012,14.4,B
2012,4,15,,34,,M,17.8,,0,3053536.2012.4.15,4/15/2012 0:00,0,93,8.2,0.2,-7.8,1,4/15/2012,13.9,B
2012,4,16,,26,,M,14.2,,1.2,3053536.2012.4.16,4/16/2012 0:00,0,97,10.6,3.8,-3.1,1,4/16/2012,14.3,
2012,4,17,,55,,M,14.9,,1.1,3053536.2012.4.17,4/17/2012 0:00,0,98,7.9,3.1,-1.7,1,4/17/2012,14.7,
2012,4,18,,34,,M,14.2,,0,3053536.2012.4.18,4/18/2012 0:00,0,98,10.1,3.8,-2.5,1,4/18/2012,15.5,
2012,4,19,,22,,M,13.4,,0,3053536.2012.4.19,4/19/2012 0:00,0,91,13,4.6,-3.9,1,4/19/2012,16,
2012,4,20,,26,,M,12.7,,3.7,3053536.2012.4.20,4/20/2012 0:00,0,96,11.3,5.3,-0.7,1,4/20/2012,17.3,
2012,4,21,,19,,M,14.4,,0,3053536.2012.4.21,4/21/2012 0:00,0,95,13.8,3.6,-6.7,1,4/21/2012,17.6,
2012,4,22,,41,,M,9.9,0,4.7,3053536.2012.4.22,4/22/2012 0:00,0,97,15.2,8.1,1,1,4/22/2012,18.9,
2012,4,23,,50,,M,7.9,,7.8,3053536.2012.4.23,4/23/2012 0:00,0,99,15.7,10.1,4.5,1,4/23/2012,23.1,
2012,4,24,,73,,M,11.4,,9.6,3053536.2012.4.24,4/24/2012 0:00,0,97,9.3,6.6,3.8,1,4/24/2012,40.5,
2012,4,25,,34,,M,8.3,,0.2,3053536.2012.4.25,4/25/2012 0:00,0,99,17.2,9.7,2.2,1,4/25/2012,61.6,
2012,4,26,,64,,M,11.3,,0.6,3053536.2012.4.26,4/26/2012 0:00,0,97,10.4,6.7,2.9,1,4/26/2012,70.3,
2012,4,27,,26,,M,12.7,,0,3053536.2012.4.27,4/27/2012 0:00,0,98,12.6,5.3,-2,1,4/27/2012,82.6,
2012,4,28,,24,,M,12.1,,0,3053536.2012.4.28,4/28/2012 0:00,0,86,15.9,5.9,-4.2,1,4/28/2012,81.4,
2012,4,29,,26,,M,10.1,,0.4,3053536.2012.4.29,4/29/2012 0:00,0,95,14.5,7.9,1.3,1,4/29/2012,76.6,
2012,4,30,,47,,M,12.6,,0,3053536.2012.4.30,4/30/2012 0:00,0,92,12.9,5.4,-2.2,1,4/30/2012,72.9,
2012,5,1,,38,,M,11.5,,2.8,3053536.2012.5.1,5/1/2012 0:00,0,99,11.8,6.5,1.1,1,5/1/2012,66.5,
2012,5,2,,50,,M,11.9,,3.1,3053536.2012.5.2,5/2/2012 0:00,0,99,10.5,6.1,1.7,1,5/2/2012,64.2,
2012,5,3,,44,,M,12.5,,0,3053536.2012.5.3,5/3/2012 0:00,0,100,11.3,5.5,-0.4,1,5/3/2012,62.2,
2012,5,4,,23,,M,10.3,,0,3053536.2012.5.4,5/4/2012 0:00,0,90,14.3,7.7,1,1,5/4/2012,58.4,
2012,5,5,,27,,M,14.2,,0,3053536.2012.5.5,5/5/2012 0:00,0,94,11.8,3.8,-4.2,1,5/5/2012,55.8,
2012,5,6,,23,,M,13.3,,0,3053536.2012.5.6,5/6/2012 0:00,0,86,14.9,4.7,-5.5,1,5/6/2012,53.1,
2012,5,7,,26,,M,10.5,,0,3053536.2012.5.7,5/7/2012 0:00,0,88,17.6,7.5,-2.6,1,5/7/2012,52.7,
2012,5,8,,18,,M,7.5,,0,3053536.2012.5.8,5/8/2012 0:00,0,91,20.7,10.5,0.3,1,5/8/2012,57.2,
2012,5,9,,29,,M,12,,2.1,3053536.2012.5.9,5/9/2012 0:00,0,96,11.4,6,0.6,1,5/9/2012,74.1,
2012,5,10,,27,,M,16.6,,0,3053536.2012.5.10,5/10/2012 0:00,0,76,7.4,1.4,-4.7,1,5/10/2012,74.5,
2012,5,11,,22,,M,13.8,,0,3053536.2012.5.11,5/11/2012 0:00,0,77,13.8,4.2,-5.5,1,5/11/2012,65.7,
2012,5,12,,17,,M,10.3,,0,3053536.2012.5.12,5/12/2012 0:00,0,82,19.4,7.7,-4,1,5/12/2012,60.7,
2012,5,13,,14,,M,8.3,,0,3053536.2012.5.13,5/13/2012 0:00,0,90,21.8,9.7,-2.4,1,5/13/2012,61.5,
2012,5,14,,15,,M,7.9,,0,3053536.2012.5.14,5/14/2012 0:00,0,89,23.2,10.1,-3,1,5/14/2012,76.3,
2012,5,15,,14,,M,6.2,,0,3053536.2012.5.15,5/15/2012 0:00,0,91,23.3,11.8,0.3,1,5/15/2012,95.5,
2012,5,16,,37,,M,10.8,,2.7,3053536.2012.5.16,5/16/2012 0:00,0,94,13.2,7.2,1.1,1,5/16/2012,134,
2012,5,17,,18,,M,14.7,,0,3053536.2012.5.17,5/17/2012 0:00,0,99,12,3.3,-5.5,1,5/17/2012,149,
2012,5,18,,27,,M,16.3,,0,3053536.2012.5.18,5/18/2012 0:00,0,87,11.1,1.7,-7.7,1,5/18/2012,126,
2012,5,19,,19,,M,11.7,,1.6,3053536.2012.5.19,5/19/2012 0:00,0,99,14.7,6.3,-2.2,1,5/19/2012,105,
2012,5,20,,26,,M,11.5,,0,3053536.2012.5.20,5/20/2012 0:00,0,91,17.3,6.5,-4.4,1,5/20/2012,93.6,
2012,5,21,,32,,M,6.5,,0,3053536.2012.5.21,5/21/2012 0:00,0,82,18.3,11.5,4.6,1,5/21/2012,90.4,
2012,5,22,,29,,M,5.9,,1.8,3053536.2012.5.22,5/22/2012 0:00,0,97,17.4,12.1,6.8,1,5/22/2012,104,
2012,5,23,,26,,M,10.1,,0,3053536.2012.5.23,5/23/2012 0:00,0,94,14.8,7.9,1,1,5/23/2012,128,
2012,5,24,,45,,M,10.7,,0.3,3053536.2012.5.24,5/24/2012 0:00,0,93,10.8,7.3,3.7,1,5/24/2012,121,
2012,5,25,,28,,M,9.4,,0.8,3053536.2012.5.25,5/25/2012 0:00,0,97,15.6,8.6,1.6,1,5/25/2012,111,
2012,5,26,,12,,M,9.8,,0,3053536.2012.5.26,5/26/2012 0:00,0,93,20.6,8.2,-4.3,1,5/26/2012,106,
2012,5,27,,12,,M,8.2,,0,3053536.2012.5.27,5/27/2012 0:00,0,88,22.8,9.8,-3.3,1,5/27/2012,118,
2012,5,28,,13,,M,7.6,,0,3053536.2012.5.28,5/28/2012 0:00,0,87,22.9,10.4,-2.2,1,5/28/2012,143,
2012,5,29,,47,,M,9.9,,4.3,3053536.2012.5.29,5/29/2012 0:00,0,90,14,8.1,2.1,1,5/29/2012,173,
2012,5,30,,29,,M,8.2,,0,3053536.2012.5.30,5/30/2012 0:00,0,92,16.7,9.8,2.8,1,5/30/2012,174,
2012,5,31,,25,,M,6.9,,0,3053536.2012.5.31,5/31/2012 0:00,0,83,17.9,11.1,4.3,1,5/31/2012,154,
2012,6,1,,31,,M,7.6,,0.2,3053536.2012.6.1,6/1/2012 0:00,0,83,16.9,10.4,3.8,1,6/1/2012,160,
2012,6,2,,47,,M,7.7,,6.3,3053536.2012.6.2,6/2/2012 0:00,0,97,14.7,10.3,5.8,1,6/2/2012,179,
2012,6,3,,24,,M,9.6,,0,3053536.2012.6.3,6/3/2012 0:00,0,99,16.8,8.4,-0.1,1,6/3/2012,204,
2012,6,4,,25,,M,6.7,,0,3053536.2012.6.4,6/4/2012 0:00,0,92,20.2,11.3,2.3,1,6/4/2012,185,
2012,6,5,,54,,M,4.7,,13.3,3053536.2012.6.5,6/5/2012 0:00,0,97,18.5,13.3,8.1,1,6/5/2012,207,
2012,6,6,,89,,M,10.2,,33.2,3053536.2012.6.6,6/6/2012 0:00,0,98,10.9,7.8,4.7,1,6/6/2012,476,
2012,6,7,,28,,M,8.2,,0.9,3053536.2012.6.7,6/7/2012 0:00,0,97,15.8,9.8,3.7,1,6/7/2012,659,
2012,6,8,,37,,M,7.8,,10.6,3053536.2012.6.8,6/8/2012 0:00,0,97,16.3,10.2,4,1,6/8/2012,430,
2012,6,9,,93,,M,12.5,,46,3053536.2012.6.9,6/9/2012 0:00,0,98,8.3,5.5,2.7,1,6/9/2012,380,
2012,6,10,,86,,M,9,,2.7,3053536.2012.6.10,6/10/2012 0:00,0,98,11.9,9,6,1,6/10/2012,338,
2012,6,11,,27,,M,4.3,,0,3053536.2012.6.11,6/11/2012 0:00,0,99,22.4,13.7,4.9,1,6/11/2012,300,
2012,6,12,,32,,M,7.1,,0,3053536.2012.6.12,6/12/2012 0:00,0,98,20,10.9,1.7,1,6/12/2012,329,
2012,6,13,,46,,M,5.6,,5.4,3053536.2012.6.13,6/13/2012 0:00,0,97,15.9,12.4,8.8,1,6/13/2012,354,
2012,6,14,,60,,M,10.3,,6.8,3053536.2012.6.14,6/14/2012 0:00,0,97,12.8,7.7,2.5,1,6/14/2012,379,
2012,6,15,,29,,M,7.6,,0.5,3053536.2012.6.15,6/15/2012 0:00,0,99,17,10.4,3.7,1,6/15/2012,345,
2012,6,16,,50,,M,6.2,,3.1,3053536.2012.6.16,6/16/2012 0:00,0,93,16.1,11.8,7.4,1,6/16/2012,307,
2012,6,17,,45,,M,6.3,,9.6,3053536.2012.6.17,6/17/2012 0:00,0,97,17.1,11.7,6.2,1,6/17/2012,391,
2012,6,18,,35,,M,5.7,,0,3053536.2012.6.18,6/18/2012 0:00,0,81,17.2,12.3,7.4,1,6/18/2012,436,
2012,6,19,,58,,M,7.9,,6.6,3053536.2012.6.19,6/19/2012 0:00,0,94,14.8,10.1,5.3,1,6/19/2012,386,
2012,6,20,,29,,M,5.8,,0,3053536.2012.6.20,6/20/2012 0:00,0,96,20.5,12.2,3.9,1,6/20/2012,363,
2012,6,21,,16,,M,5.2,,0,3053536.2012.6.21,6/21/2012 0:00,0,99,24.6,12.8,1,1,6/21/2012,348,
2012,6,22,,37,,M,3.6,,0,3053536.2012.6.22,6/22/2012 0:00,0,92,23.6,14.4,5.2,1,6/22/2012,374,
2012,6,23,,52,,M,1.5,,0,3053536.2012.6.23,6/23/2012 0:00,0,95,20.6,16.5,12.3,1,6/23/2012,466,
2012,6,24,,59,,M,6.7,,4.4,3053536.2012.6.24,6/24/2012 0:00,0,98,16.6,11.3,6,1,6/24/2012,611,
2012,6,25,,23,,M,4.4,,0,3053536.2012.6.25,6/25/2012 0:00,0,93,20.5,13.6,6.6,1,6/25/2012,544,
2012,6,26,,26,,M,5.7,,0,3053536.2012.6.26,6/26/2012 0:00,0,93,20.5,12.3,4,1,6/26/2012,444,
2012,6,27,,34,,M,5.3,,0,3053536.2012.6.27,6/27/2012 0:00,0,70,16.3,12.7,9.1,1,6/27/2012,386,
2012,6,28,,24,,M,5.6,,0,3053536.2012.6.28,6/28/2012 0:00,0,92,22,12.4,2.8,1,6/28/2012,328,
2012,6,29,,40,,M,3.2,,0,3053536.2012.6.29,6/29/2012 0:00,0,79,18.7,14.8,10.9,1,6/29/2012,322,
2012,6,30,,36,,M,4,,0.7,3053536.2012.6.30,6/30/2012 0:00,0,92,21.5,14,6.4,1,6/30/2012,344,
2012,7,1,,37,,M,3,,0.9,3053536.2012.7.1,7/1/2012 0:00,0,97,20.4,15,9.6,1,7/1/2012,379,
2012,7,2,,32,,M,5.4,,0,3053536.2012.7.2,7/2/2012 0:00,0,91,20.1,12.6,5.1,1,7/2/2012,402,
2012,7,3,,62,,M,7.2,,10.5,3053536.2012.7.3,7/3/2012 0:00,0,95,13.3,10.8,8.2,1,7/3/2012,394,
2012,7,4,,51,,M,5.9,,0.6,3053536.2012.7.4,7/4/2012 0:00,0,90,16.6,12.1,7.6,1,7/4/2012,402,
2012,7,5,,26,,M,7,,0.2,3053536.2012.7.5,7/5/2012 0:00,0,100,21.3,11,0.7,1,7/5/2012,341,
2012,7,6,,21,,M,5.2,,0,3053536.2012.7.6,7/6/2012 0:00,0,99,24.7,12.8,0.8,1,7/6/2012,299,
2012,7,7,,18,,M,2.8,,0,3053536.2012.7.7,7/7/2012 0:00,0,95,27.6,15.2,2.7,1,7/7/2012,304,
2012,7,8,,17,,M,0.5,,0,3053536.2012.7.8,7/8/2012 0:00,0,94,30,17.5,5,1,7/8/2012,355,
2012,7,9,,24,,M,0.3,,0,3053536.2012.7.9,7/9/2012 0:00,0,93,29.3,17.7,6.1,1,7/9/2012,419,
2012,7,10,,21,,M,0,,0,3053536.2012.7.10,7/10/2012 0:00,1.5,86,29.1,19.5,9.8,1,7/10/2012,471,
2012,7,11,,17,,M,0,,,3053536.2012.7.11,7/11/2012 0:00,1.7,86,30.2,19.7,9.2,1,7/11/2012,505,
2012,7,12,,15,,M,0,,0,3053536.2012.7.12,7/12/2012 0:00,0.8,94,30.8,18.8,6.7,1,7/12/2012,496,
2012,7,13,,23,,M,0,,0,3053536.2012.7.13,7/13/2012 0:00,3,69,30.2,21,11.8,1,7/13/2012,480,
2012,7,14,,20,,M,0,,0,3053536.2012.7.14,7/14/2012 0:00,1,90,30.3,19,7.7,1,7/14/2012,477,
2012,7,15,,58,,M,1.6,,2.3,3053536.2012.7.15,7/15/2012 0:00,0,97,19.3,16.4,13.5,1,7/15/2012,452,
2012,7,16,,40,,M,0,,0.2,3053536.2012.7.16,7/16/2012 0:00,2,97,27.1,20,12.9,1,7/16/2012,432,
2012,7,17,,27,,M,0,,0,3053536.2012.7.17,7/17/2012 0:00,1.7,94,29.1,19.7,10.2,1,7/17/2012,447,
